date,close,volume
2024-09-24,0.83,16206692.14
2024-09-25,0.845,18609081.48
2024-09-26,0.904,17559538.26
2024-09-27,0.994,18645787.61
2024-09-30,1.093,28021849.7
2024-10-08,1.202,10098744.34
2024-10-09,1.134,52719749.51
2024-10-10,1.068,28984233.58
2024-10-11,1.069,19977533.6
2024-10-14,1.076,19626656.73
2024-10-15,1.037,10515597.36
2024-10-16,1.044,13438124.84
2024-10-17,1.038,10464744.56
2024-10-18,1.114,23055502.66
2024-10-21,1.088,14735736.61
2024-10-22,1.095,10317132.04
2024-10-23,1.089,12087010.46
2024-10-24,1.087,7957817.04
2024-10-25,1.097,8669190.0
2024-10-28,1.098,6740076.0
2024-10-29,1.085,8398946.5
2024-10-30,1.083,7634653.19
2024-10-31,1.114,16963805.68
2024-11-01,1.102,10944776.66
2024-11-04,1.142,11119522.64
2024-11-05,1.207,19316220.39
2024-11-06,1.202,18815329.07
2024-11-07,1.318,24171243.91
2024-11-08,1.264,22600319.4
2024-11-11,1.263,16288504.98
2024-11-12,1.233,15166685.01
2024-11-13,1.23,12251331.0
2024-11-14,1.208,11066356.0
2024-11-15,1.16,12444332.74
2024-11-18,1.146,11357416.0
2024-11-19,1.167,11907789.64
2024-11-20,1.169,9381001.0
2024-11-21,1.182,9654772.69
2024-11-22,1.125,10639140.08
2024-11-25,1.115,8505275.89
2024-11-26,1.114,6584417.0
2024-11-27,1.143,9261675.0
2024-11-28,1.131,6605340.0
2024-11-29,1.162,14313497.34
2024-12-02,1.174,9279673.0
2024-12-03,1.175,8104302.0
2024-12-04,1.16,7071439.9
2024-12-05,1.174,7661142.0
2024-12-06,1.191,11456206.28
2024-12-09,1.176,7444574.07
2024-12-10,1.188,16404266.52
2024-12-11,1.184,6737649.0
2024-12-12,1.202,10565140.57
2024-12-13,1.165,10775446.63
2024-12-16,1.148,6465383.0
2024-12-17,1.15,6351523.0
2024-12-18,1.147,5057078.91
2024-12-19,1.146,6415202.0
2024-12-20,1.15,6367522.5
2024-12-23,1.136,7195580.5
2024-12-24,1.155,7694099.63
2024-12-25,1.149,6985428.63
2024-12-26,1.151,6894073.13
2024-12-27,1.159,11966038.94
2024-12-30,1.169,7102808.14
2024-12-31,1.12,12345005.81
2025-01-02,1.058,14484736.86
2025-01-03,1.029,9930222.98
2025-01-06,1.028,7194755.0
2025-01-07,1.04,6559139.28
2025-01-08,1.029,8348284.0
2025-01-09,1.026,4779846.95
2025-01-10,1.007,7108605.0
2025-01-13,1.01,5672741.09
2025-01-14,1.054,12430092.81
2025-01-15,1.043,6079228.0
2025-01-16,1.043,7368959.81
2025-01-17,1.045,5637639.54
2025-01-20,1.051,6440180.52
2025-01-21,1.053,5777613.0
2025-01-22,1.049,8896465.0
2025-01-23,1.054,10224821.29
2025-01-24,1.065,6849178.0
2025-01-27,1.038,7376598.0
2025-02-05,1.037,4700935.0
2025-02-06,1.055,7014038.99
2025-02-07,1.077,15619001.85
2025-02-10,1.08,8233295.63
2025-02-11,1.07,6809003.0
2025-02-12,1.088,9964222.11
2025-02-13,1.081,14426901.84
2025-02-14,1.083,7991652.0
2025-02-17,1.087,10613985.0
2025-02-18,1.059,9871169.0
2025-02-19,1.072,8381478.93
2025-02-20,1.07,5783648.42
2025-02-21,1.092,14895326.23
2025-02-24,1.085,13654822.0
2025-02-25,1.069,7694122.0
2025-02-26,1.098,14490160.56
2025-02-27,1.093,15634622.95
2025-02-28,1.06,12538043.14
2025-03-03,1.057,10214612.0
2025-03-04,1.062,11017549.55
2025-03-05,1.063,7122546.61
2025-03-06,1.087,13563396.29
2025-03-07,1.071,8850790.64
2025-03-10,1.062,6221024.29
2025-03-11,1.065,5319736.01
2025-03-12,1.072,10090098.0
2025-03-13,1.065,7500661.55
2025-03-14,1.101,19281019.0
2025-03-17,1.089,8684059.0
2025-03-18,1.09,7329065.3
2025-03-19,1.089,6285219.0
2025-03-20,1.08,6555364.0
2025-03-21,1.062,9530307.18
2025-03-24,1.061,5638824.0
2025-03-25,1.057,4609486.31
2025-03-26,1.056,3916576.51
2025-03-27,1.059,5527319.24
2025-03-28,1.059,5027498.19
2025-03-31,1.038,8469419.0
2025-04-01,1.036,6867489.0
2025-04-02,1.04,3976768.75
2025-04-03,1.039,4986349.75
2025-04-07,0.935,15265683.68
2025-04-08,0.949,11658760.86
2025-04-09,0.968,12443816.56
2025-04-10,0.982,8760301.7
2025-04-11,0.985,5911838.73
2025-04-14,0.987,5160854.71
2025-04-15,0.981,3718130.66
2025-04-16,0.979,5381373.0
2025-04-17,0.979,4337417.0
2025-04-18,0.986,5280978.96
2025-04-21,0.992,4574024.43
2025-04-22,0.991,3662743.0
2025-04-23,0.992,4176297.0
2025-04-24,0.987,3931806.01
2025-04-25,0.994,6560321.0
2025-04-28,0.986,4214436.0
2025-04-29,0.985,3051126.79
2025-04-30,0.988,3573802.0
2025-05-06,1.002,5796869.48
2025-05-07,1.008,10977556.82
2025-05-08,1.011,4794442.35
2025-05-09,1.0,3637308.22
2025-05-12,1.023,7745865.96
2025-05-13,1.015,5418201.46
2025-05-14,1.051,15957960.14
2025-05-15,1.032,5725548.96
2025-05-16,1.02,6431603.1
2025-05-19,1.021,3110965.0
2025-05-20,1.021,3633806.0
2025-05-21,1.018,3004360.0
2025-05-22,1.01,4365479.85
2025-05-23,0.998,5398604.0
2025-05-26,0.996,3473459.0
2025-05-27,0.995,2709636.53
2025-05-28,0.991,2648989.0
2025-05-29,1.003,4257916.0
2025-05-30,0.997,3923254.82
2025-06-03,1.005,4331810.88
2025-06-04,1.018,6402196.47
2025-06-05,1.028,6855637.0
2025-06-06,1.021,3128596.4
2025-06-09,1.035,5590228.21
2025-06-10,1.022,5727957.19
2025-06-11,1.041,8426193.66
2025-06-12,1.04,5365258.97
2025-06-13,1.029,5995889.0
2025-06-16,1.044,8652263.0
2025-06-17,1.047,4049714.68
2025-06-18,1.035,5642440.22
2025-06-19,1.015,8761568.0
2025-06-20,1.013,3119229.39
2025-06-23,1.025,5170285.39
2025-06-24,1.05,10835362.11
2025-06-25,1.108,22835156.16
2025-06-26,1.088,16545981.52
2025-06-27,1.088,14542481.56
2025-06-30,1.086,7753492.0
2025-07-01,1.08,5181951.0
2025-07-02,1.074,4475558.0
2025-07-03,1.082,5665137.44
2025-07-04,1.082,8882262.63
2025-07-07,1.083,3932959.45
2025-07-08,1.095,7300195.09
2025-07-09,1.09,7234673.01
2025-07-10,1.104,7390671.18
2025-07-11,1.13,17231879.56
2025-07-14,1.119,7410372.22
2025-07-15,1.113,7918807.69
2025-07-16,1.108,6618662.03
2025-07-17,1.115,6944097.89
2025-07-18,1.119,6745313.12
2025-07-21,1.134,8759808.9
2025-07-22,1.136,9588714.28
